product_name,product_category_tree,retail_price,discounted_price,brand,discounted_percent
Kartique Handmade Wooden Box for Women Jewel Organizer Square Anchor Décor Jewellery Box Vanity Jewellery,"[""Beauty and Personal Care >> Makeup >> Vanity Boxes >> Kartique Vanity Boxes >> Kartique Handmade Wooden Box for Women Jewel Org...""]",320.0,290.0,Kartique,9.375
DARPAN Excellent Right Hand commercial Scissors,"[""Pens & Stationery >> Office Supplies >> Scissors >> DARPAN Scissors >> DARPAN Excellent Right Hand commercial Scissors ...""]",898.0,599.0,DARPAN,33.29621380846326
Kartique Hand Made Box in smooth Finish with Glass Lid Jewellery Box Vanity Jewellery,"[""Beauty and Personal Care >> Makeup >> Vanity Boxes >> Kartique Vanity Boxes >> Kartique Hand Made Box in smooth Finish with Gla...""]",360.0,345.0,Kartique,4.166666666666666
Giorgio Armani SMOOTH SILK LIP PENCIL 12,"[""Beauty and Personal Care >> Makeup >> Lips >> Lip Liners >> Giorgio Armani Lip Liners >> Giorgio Armani SMOOTH SILK LIP PENCIL 12 (Soyeux...""]",1800.0,1710.0,Giorgio Armani,5.0
Jaipur Print Cotton Floral Diwan Set,"[""Home Furnishing >> Living Room Furnishing >> Diwan Sets >> Jaipur Print Diwan Sets >> Jaipur Print Cotton Floral Diwan Set""]",3999.0,1749.0,Jaipur Print,56.264066016504124
Silvesto India Stone Pendant,"[""Jewellery >> Pendants & Lockets >> Silvesto India Stone Pendant""]",1100.0,550.0,Silvesto India,50.0
Gehna Yellow Gold Zircon Silver Pendant,"[""Jewellery >> Pendants & Lockets >> Gehna Yellow Gold Zircon Silver Pendant""]",900.0,586.0,Gehna,34.88888888888889
"Kirati Flower Design 14K Yellow Gold Garnet, Cubic Zirconia Sterling Silver Pendant","[""Jewellery >> Pendants & Lockets >> Kirati Flower Design 14K Yellow Gold Garnet, Cub...""]",3350.0,2178.0,Kirati,34.98507462686567
Silvesto India Stone Pendant,"[""Jewellery >> Pendants & Lockets >> Silvesto India Stone Pendant""]",1100.0,550.0,Silvesto India,50.0
florence9 baby cap red checks Cap,"[""Baby Care >> Infant Wear >> Baby Boys' Clothes >> Accessories >> Caps >> florence9 Caps >> florence9 baby cap red checks Cap""]",800.0,399.0,florence9,50.125
Vastrani Casual Full Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Vastrani Tops >> Vastrani Casual Full Sleeve Printed Women's Top""]",1597.0,479.0,Vastrani,70.00626174076393
Mothercare Leggings,"[""Clothing >> Kids' Clothing >> Infants Wear >> Baby Girls >> Leggings & Jeggings >> Mothercare Leggings & Jeggings >> Mothercare Leggings (Pack of 3)""]",1299.0,1039.0,Mothercare,20.01539645881447
Steelseries Siberia 200 Wired Headset,"[""Gaming >> Gaming Accessories >> Headphones (With Mic) >> Steelseries Headphones (With Mic) >> Steelseries Siberia 200 Wired Headset (Forged Red)""]",6999.0,5999.0,Steelseries,14.287755393627661
Speedwav 232305 Hood Car Sticker,"[""Automotive >> Accessories & Spare parts >> Car & Bike Styling >> Car Styling >> Car Stickers & Decals >> Speedwav 232305 Hood Car Sticker (Multicolor)""]",2700.0,984.0,Speedwav,63.55555555555556
VarEesha Wooden Key Holder,"[""Home Decor & Festive Needs >> Wall Decor & Clocks >> Key Holders >> VarEesha Key Holders >> VarEesha Wooden Key Holder (8 Hooks, Multicolor)""]",1599.0,1199.0,VarEesha,25.01563477173233
AND Designs Artistic Wooden Key Holder Wooden Key Holder,"[""Home Decor & Festive Needs >> Wall Decor & Clocks >> Key Holders >> AND Designs Key Holders >> AND Designs Artistic Wooden Key Holder Wooden Ke...""]",500.0,300.0,AND Designs,40.0
Speedwav 232358 Hood Car Sticker,"[""Automotive >> Accessories & Spare parts >> Car & Bike Styling >> Car Styling >> Car Stickers & Decals >> Speedwav 232358 Hood Car Sticker (Multicolor)""]",2700.0,984.0,Speedwav,63.55555555555556
Platex Classy 1000 ml Bottle,"[""Kitchen & Dining >> Containers & Bottles >> Bottles & Sippers >> Water bottle >> Platex Water bottle >> Platex Classy 1000 ml Bottle (Pack of 1, Green)""]",850.0,380.0,Platex,55.294117647058826
BONHEUR Casual 3/4 Sleeve Floral Print Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> BONHEUR Tops >> BONHEUR Casual 3/4 Sleeve Floral Print Women's Top""]",1299.0,899.0,BONHEUR,30.792917628945343
Stealodeal Grand Harvest 11 Function Multi Utility Swiss Knife,"[""Home Improvement >> Tools >> Hand Tools >> Swiss Knives >> Stealodeal Grand Harvest 11 Function Multi Utili...""]",499.0,299.0,Stealodeal,40.08016032064128
Zevrr Sterling Silver Swarovski Zirconia Platinum NA K Ring,"[""Jewellery >> Rings >> Zevrr Sterling Silver Swarovski Zirconia Platinu...""]",4789.0,1915.0,Zevrr,60.01252871163082
Kitts N Nevis Slim Fit Girl's Jeans,"[""Clothing >> Kids' Clothing >> Girls Wear >> Jeans >> Kitts N Nevis Jeans >> Kitts N Nevis Slim Fit Girl's Jeans""]",975.0,775.0,Kitts N Nevis,20.51282051282051
fashion bazar Self Design Women's Lehenga Choli,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Lehenga Cholis >> Lehenga Cholis >> fashion bazar Lehenga Cholis >> fashion bazar Self Design Women's Lehenga Choli""]",4999.0,1599.0,fashion bazar,68.01360272054411
"Sohardhastshilp Self Design Women's Lehenga, Choli and Dupatta Set","[""Clothing >> Women's Clothing >> Ethnic Wear >> Lehenga Cholis >> Lehenga Cholis >> Sohardhastshilp Lehenga Cholis >> Sohardhastshilp Self Design Women's Lehenga, Cho...""]",2000.0,1770.0,Sohardhastshilp,11.5
Philigree Casual 3/4 Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Philigree Tops >> Philigree Casual 3/4 Sleeve Printed Women's Top""]",499.0,499.0,Philigree,0.0
Noritake Carnivale Mug MUGM25091058C,"[""Kitchen & Dining >> Dinnerware & Crockery >> Cups & Saucers >> Noritake Cups & Saucers >> Noritake Carnivale Mug MUGM25091058C (White, Gol...""]",1090.0,1090.0,Noritake,0.0
Rastogi Handicrafts JOINT LESS LEAK PROOF DECORATIVE 950 ml Bottle,"[""Kitchen & Dining >> Containers & Bottles >> Bottles & Sippers >> Water bottle >> Rastogi Handicrafts Water bottle >> Rastogi Handicrafts JOINT LESS LEAK PROOF DECORA...""]",1599.0,1099.0,Rastogi Handicrafts,31.269543464665418
UMA TRADERS Cotton Embroidered Semi-stitched Salwar Suit Dupatta Material,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Fabric >> Salwar Material >> UMA TRADERS Salwar Material >> UMA TRADERS Cotton Embroidered Semi-stitched Sal...""]",2499.0,999.0,UMA TRADERS,60.024009603841534
CraftGhar X-02-EW-B-147-E.,"[""Kitchen & Dining >> Dinnerware & Crockery >> Cups & Saucers >> CraftGhar Cups & Saucers >> CraftGhar X-02-EW-B-147-E. (Brown)""]",2832.0,1899.0,CraftGhar,32.94491525423729
Malabar Gold and Diamonds HBDAAAABLZJM Gold Ruby 22 K Ring,"[""Jewellery >> Rings >> Malabar Gold and Diamonds HBDAAAABLZJM Gold Ruby...""]",11786.0,11786.0,Malabar Gold and Diamonds,0.0
UMA TRADERS Chanderi Embroidered Semi-stitched Salwar Suit Dupatta Material,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Fabric >> Salwar Material >> UMA TRADERS Salwar Material >> UMA TRADERS Chanderi Embroidered Semi-stitched S...""]",1999.0,849.0,UMA TRADERS,57.5287643821911
Maped Twist and Flex Transparent Rubber Rulers,"[""Pens & Stationery >> School Supplies >> Pencils, Pen & Pencil Boxes >> Rulers >> Maped Rulers >> Maped Twist and Flex Transparent Rubber Rulers (...""]",49.0,49.0,Maped,0.0
Dealcrox Kangaroo Keeper Bags Organizer,"[""Bags, Wallets & Belts >> Luggage & Travel >> Travel Accessories >> Travel Organizers >> Dealcrox Travel Organizers >> Dealcrox Kangaroo Keeper Bags Organizer""]",799.0,499.0,Dealcrox,37.546933667083856
Action Shoes Slippers,"[""Footwear >> Men's Footwear >> Slippers & Flip Flops >> Action Shoes Slippers & Flip Flops >> Action Shoes Slippers""]",349.0,349.0,Action Shoes,0.0
fourgee Slim Fit Girl's Jeans,"[""Clothing >> Kids' Clothing >> Girls Wear >> Jeans >> fourgee Jeans >> fourgee Slim Fit Girl's Jeans""]",2000.0,599.0,fourgee,70.05
VIHA Net Embroidered Semi-stitched Salwar Suit Dupatta Material,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Fabric >> Salwar Material >> VIHA Salwar Material >> VIHA Net Embroidered Semi-stitched Salwar Suit D...""]",4999.0,2699.0,VIHA,46.00920184036808
Rasav Jewels Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings >> Rasav Jewels Yellow Gold Diamond 18 K Ring""]",25603.0,17923.0,Rasav Jewels,29.996484786939032
Speedwav 232241 Hood Car Sticker,"[""Automotive >> Accessories & Spare parts >> Car & Bike Styling >> Car Styling >> Car Stickers & Decals >> Speedwav 232241 Hood Car Sticker (Multicolor)""]",2700.0,984.0,Speedwav,63.55555555555556
Reinvent Casual Short Sleeve Self Design Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Reinvent Tops >> Reinvent Casual Short Sleeve Self Design Women's...""]",799.0,799.0,Reinvent,0.0
BUMPKIN Printed Women's Tunic,"[""Clothing >> Women's Clothing >> Fusion Wear >> Shirts, Tops & Tunics >> Tunics >> BUMPKIN Tunics >> BUMPKIN Printed Women's Tunic""]",2150.0,1050.0,BUMPKIN,51.162790697674424
fashion point SLIM Fit Girl's Jeans,"[""Clothing >> Kids' Clothing >> Girls Wear >> Jeans >> fashion point Jeans >> fashion point SLIM Fit Girl's Jeans""]",1499.0,799.0,fashion point,46.6977985323549
VIHA Net Embroidered Semi-stitched Salwar Suit Dupatta Material,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Fabric >> Salwar Material >> VIHA Salwar Material >> VIHA Net Embroidered Semi-stitched Salwar Suit D...""]",4999.0,2699.0,VIHA,46.00920184036808
Action Shoes Flip Flops,"[""Footwear >> Men's Footwear >> Slippers & Flip Flops >> Action Shoes Slippers & Flip Flops >> Action Shoes Flip Flops""]",249.0,249.0,Action Shoes,0.0
Frabjous Sterling Silver Toe Ring Set,"[""Jewellery >> Rings >> Frabjous Sterling Silver Toe Ring Set""]",1099.0,599.0,Frabjous,45.49590536851683
Frabjous Sterling Silver Toe Ring Set,"[""Jewellery >> Rings >> Frabjous Sterling Silver Toe Ring Set""]",1099.0,599.0,Frabjous,45.49590536851683
Action Shoes Slippers,"[""Footwear >> Men's Footwear >> Slippers & Flip Flops >> Action Shoes Slippers & Flip Flops >> Action Shoes Slippers""]",349.0,349.0,Action Shoes,0.0
Malabar Gold and Diamonds HBDAAAABLZLD Gold Emerald 22 K Ring,"[""Jewellery >> Rings >> Malabar Gold and Diamonds HBDAAAABLZLD Gold Emer...""]",5373.0,5373.0,Malabar Gold and Diamonds,0.0
Oner Casual Short Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Oner Tops >> Oner Casual Short Sleeve Printed Women's Top""]",299.0,299.0,Oner,0.0
Rasav Jewels Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings >> Rasav Jewels Yellow Gold Diamond 18 K Ring""]",30461.0,21323.0,Rasav Jewels,29.999015134105907
Zevrr Sterling Silver Swarovski Zirconia Platinum NA K Ring,"[""Jewellery >> Rings >> Zevrr Sterling Silver Swarovski Zirconia Platinu...""]",3344.0,1337.0,Zevrr,60.01794258373205
Rasav Jewels Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings >> Rasav Jewels Yellow Gold Diamond 18 K Ring""]",42125.0,29489.0,Rasav Jewels,29.996439169139467
BONHEUR Casual Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> BONHEUR Tops >> BONHEUR Casual Sleeveless Solid Women's Top""]",1199.0,799.0,BONHEUR,33.361134278565466
VarEesha Wooden Key Holder,"[""Home Decor & Festive Needs >> Wall Decor & Clocks >> Key Holders >> VarEesha Key Holders >> VarEesha Wooden Key Holder (4 Hooks, Multicolor)""]",899.0,599.0,VarEesha,33.37041156840934
ENTEASE Casual 3/4 Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> ENTEASE Tops >> ENTEASE Casual 3/4 Sleeve Printed Women's Top""]",1749.0,699.0,ENTEASE,60.03430531732419
Zevrr Sterling Silver Swarovski Zirconia Platinum NA K Ring,"[""Jewellery >> Rings >> Zevrr Sterling Silver Swarovski Zirconia Platinu...""]",2989.0,1195.0,Zevrr,60.02007360321178
Frabjous Sterling Silver Toe Ring Set,"[""Jewellery >> Rings >> Frabjous Sterling Silver Toe Ring Set""]",1099.0,599.0,Frabjous,45.49590536851683
Reinvent Casual Short Sleeve Self Design Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Reinvent Tops >> Reinvent Casual Short Sleeve Self Design Women's...""]",1999.0,1999.0,Reinvent,0.0
VIHA Net Embroidered Semi-stitched Salwar Suit Dupatta Material,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Fabric >> Salwar Material >> VIHA Salwar Material >> VIHA Net Embroidered Semi-stitched Salwar Suit D...""]",4999.0,2699.0,VIHA,46.00920184036808
Zevrr Sterling Silver Swarovski Zirconia Platinum NA K Ring,"[""Jewellery >> Rings >> Zevrr Sterling Silver Swarovski Zirconia Platinu...""]",3229.0,1292.0,Zevrr,59.98761226385878
BONHEUR Casual Full Sleeve Floral Print Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> BONHEUR Tops >> BONHEUR Casual Full Sleeve Floral Print Women's Top""]",1199.0,799.0,BONHEUR,33.361134278565466
VIHA Net Embroidered Semi-stitched Salwar Suit Dupatta Material,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Fabric >> Salwar Material >> VIHA Salwar Material >> VIHA Net Embroidered Semi-stitched Salwar Suit D...""]",4999.0,1349.0,VIHA,73.01460292058411
Puma evoSPEED HPI Willow Cricket  Bat,"[""Sports & Fitness >> Team Sports >> Cricket >> Cricket Bats >> Puma Cricket Bats >> Puma evoSPEED HPI Willow Cricket  Bat (5, NA g)""]",3999.0,3999.0,Puma,0.0
PeepalComm Multi Purpose 11 Function Multi Utility Swiss Knife,"[""Tools & Hardware >> Tools >> Hand Tools >> Swiss Knives >> PeepalComm Multi Purpose 11 Function Multi Utili...""]",599.0,349.0,PeepalComm,41.736227045075125
Steelseries Siberia 200 Wired Headset,"[""Gaming >> Gaming Accessories >> Headphones (With Mic) >> Steelseries Headphones (With Mic) >> Steelseries Siberia 200 Wired Headset (Black)""]",6999.0,5999.0,Steelseries,14.287755393627661
Raymond Men's Printed Formal Blue Shirt,"[""Clothing >> Men's Clothing >> Shirts >> Formal Shirts >> Raymond Formal Shirts >> Raymond Men's Printed Formal Blue Shirt""]",1799.0,1259.0,Raymond,30.016675931072818
BI Classics Wallpaper,"[""Home Decor & Festive Needs >> Wall Decor & Clocks >> Wallpapers >> BI Wallpapers >> BI Classics Wallpaper (520 cm X 106 cm)""]",4999.0,2490.0,BI,50.19003800760152
Sumo Baby Walker,"[""Sumo Baby Walker (Red)""]",1299.0,850.0,Sumo,34.565050038491144
Bubi Award Winning Bpa Free Collapsible Silicone 650 ml Sipper,"[""Bags, Wallets & Belts >> Luggage & Travel >> Travel Accessories >> Travel Bottles >> Bubi Travel Bottles >> Bubi Award Winning Bpa Free Collapsible Silicone...""]",1799.0,1799.0,Bubi,0.0
FS Mini Klub Regular Fit Girl's Jeans,"[""Clothing >> Kids' Clothing >> Girls Wear >> Jeans >> FS Mini Klub Jeans >> FS Mini Klub Regular Fit Girl's Jeans""]",1399.0,1399.0,FS Mini Klub,0.0
Mast & Harbour Shoulder Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Mast & Harbour Hand Bags >> Mast & Harbour Shoulder Bag (Beige)""]",2099.0,2099.0,Mast & Harbour,0.0
Dolphin Product Shoulder Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Dolphin Product Hand Bags >> Dolphin Product Shoulder Bag (blue)""]",999.0,399.0,Dolphin Product,60.06006006006006
IPG Cotton Solid Women's Dupatta,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Dupattas >> IPG Dupattas >> IPG Cotton Solid Women's Dupatta""]",500.0,200.0,IPG,60.0
bohocraft Bohemian Colorful Wooden Beads Adjustable Wood Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces >> bohocraft Bohemian Colorful Wooden Beads Adjusta...""]",200.0,200.0,bohocraft,0.0
dgold Beads Stone Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces >> dgold Beads Stone Necklace""]",3100.0,1890.0,dgold,39.03225806451613
dgold Quartz Stone Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces >> dgold Quartz Stone Necklace""]",3100.0,1690.0,dgold,45.483870967741936
Selfcare Men's Brief,"[""Clothing >> Men's Clothing >> Inner Wear & Sleep Wear >> Briefs >> Selfcare Briefs >> Selfcare Men's Brief (Pack of 5)""]",1245.0,499.0,Selfcare,59.91967871485944
Treasure Showpiece  -  23 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Fengshui >> Treasure Fengshui >> Treasure Showpiece  -  23 cm (Polyresin, Blue)""]",699.0,399.0,Treasure,42.91845493562232
IPG Cotton Solid Women's Dupatta,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Dupattas >> IPG Dupattas >> IPG Cotton Solid Women's Dupatta""]",500.0,250.0,IPG,50.0
Dgold Onyx Stone Necklace Set,"[""Jewellery >> Necklaces & Chains >> Necklaces >> Dgold Onyx Stone Necklace Set""]",2990.0,1400.0,Dgold,53.17725752508361
RAA Men's Brief,"[""Clothing >> Men's Clothing >> Inner Wear & Sleep Wear >> Briefs >> RAA Briefs >> RAA Men's Brief (Pack of 2)""]",340.0,245.0,RAA,27.941176470588236
IPG Cotton Solid Women's Dupatta,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Dupattas >> IPG Dupattas >> IPG Cotton Solid Women's Dupatta""]",500.0,250.0,IPG,50.0
dgold Beads Stone Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces >> dgold Beads Stone Necklace""]",1900.0,690.0,dgold,63.68421052631579
"poonamcreation Zircon Rhodium Plated Alloy, Stone Necklace Set","[""Jewellery >> Necklaces & Chains >> Necklaces >> poonamcreation Zircon Rhodium Plated Alloy, Ston...""]",2999.0,1499.0,poonamcreation,50.01667222407469
CHINMAY KIDS Printed Cotton Padded Mosquito Net,"[""Baby Care >> Baby Bedding >> Baby Mosquito Nets >> CHINMAY KIDS Baby Mosquito Nets >> CHINMAY KIDS Printed Cotton Padded Mosquito Net ...""]",1490.0,540.0,CHINMAY KIDS,63.758389261744966
IPG Cotton Solid Women's Dupatta,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Dupattas >> IPG Dupattas >> IPG Cotton Solid Women's Dupatta""]",500.0,250.0,IPG,50.0
CHKOKKO Chains Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces >> CHKOKKO Chains Alloy Necklace""]",799.0,499.0,CHKOKKO,37.546933667083856
dgold Spinel Stone Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces >> dgold Spinel Stone Necklace""]",2990.0,1690.0,dgold,43.47826086956522
AdroitZ sharkantennawhite604 Amplited Glass Mount Antenna shark design White For Maruti A Star Satellite Vehicle Antenna,"[""Automotive >> Accessories & Spare parts >> Spares & Performance Parts >> Car Spare Parts >> Vehicle Antennas >> AdroitZ sharkantennawhite604 Amplited Glass Moun...""]",599.0,249.0,AdroitZ,58.43071786310517
"KooKoo Fashion Enamel, Alloy Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces >> KooKoo Fashion Enamel, Alloy Necklace""]",800.0,450.0,KooKoo Fashion,43.75
dgold Citrine Stone Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces >> dgold Citrine Stone Necklace""]",1590.0,990.0,dgold,37.735849056603776
IPG Cotton Solid Women's Dupatta,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Dupattas >> IPG Dupattas >> IPG Cotton Solid Women's Dupatta""]",500.0,250.0,IPG,50.0
dgold Beads Stone Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces >> dgold Beads Stone Necklace""]",1850.0,990.0,dgold,46.48648648648649
Dispowear Men's Brief,"[""Clothing >> Men's Clothing >> Inner Wear & Sleep Wear >> Briefs >> Dispowear Briefs >> Dispowear Men's Brief (Pack of 10)""]",370.0,370.0,Dispowear,0.0
Voril Fashion Yellow Gold Plated Plastic Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces >> Voril Fashion Yellow Gold Plated Plastic Necklace""]",799.0,349.0,Voril Fashion,56.32040050062578
couponsmall key 343 Wired USB Tablet Keyboard,"[""Mobiles & Accessories >> Tablet Accessories >> Keyboards >> couponsmall Keyboards >> couponsmall key 343 Wired USB Tablet Keyboard (B...""]",1009.0,351.0,couponsmall,65.21308225966304
